L 200 x 200 x 25;200;25;18;9;;;;;;;94.1;73.9;3446;244;0;6.05;0;3446;244;0;6.05;0;0;0;
L 200 x 200 x 26;200;26;18;9;;;;;;;97.59;76.6;3560;252.7;0;6.04;0;3560;252.7;0;6.04;0;0;0;
L 250 x 250 x 20;250;20;18;9;;;;;;;96.35;75.6;5743;317.9;0;7.72;0;5743;317.9;0;7.72;0;0;0;
L 250 x 250 x 21;250;21;18;9;;;;;;;100.94;79.2;5997;332.7;0;7.71;0;5997;332.7;0;7.71;0;0;0;
L 250 x 250 x 22;250;22;18;9;;;;;;;105.51;82.8;6249;347.4;0;7.7;0;6249;347.4;0;7.7;0;0;0;
L 250 x 250 x 23;250;23;18;9;;;;;;;110.06;86.4;6497;362;0;7.68;0;6497;362;0;7.68;0;0;0;
L 250 x 250 x 24;250;24;18;9;;;;;;;114.59;90;6743;376.5;0;7.67;0;6743;376.5;0;7.67;0;0;0;
L 250 x 250 x 25;250;25;18;9;;;;;;;119.1;93.5;6986;390.9;0;7.66;0;6986;390.9;0;7.66;0;0;0;
L 250 x 250 x 26;250;26;18;9;;;;;;;123.59;97;7226;405.2;0;7.65;0;7226;405.2;0;7.65;0;0;0;
L 250 x 250 x 27;250;27;18;9;;;;;;;128.06;100.5;7463;419.3;0;7.63;0;7463;419.3;0;7.63;0;0;0;
L 250 x 250 x 28;250;28;18;9;;;;;;;132.51;104;7697;433.4;0;7.62;0;7697;433.4;0;7.62;0;0;0;
L 203 x 203 x 19;203;19;8;4;;;;;;;73.6;57.9;2881;198.2;0;6.26;0;2881;198.2;0;6.26;0;0;0;
L 203 x 203 x 22.2;203;22.2;8;4;;;;;;;85.27;67;3293;228.4;0;6.21;0;3293;228.4;0;6.21;0;0;0;
L 203 x 203 x 25.4;203;25.4;8;4;;;;;;;96.74;75.9;3686;257.7;0;6.17;0;3686;257.7;0;6.17;0;0;0;
L 203 x 203 x 28.6;203;28.6;8;4;;;;;;;108.01;84.7;4062;286.3;0;6.13;0;4062;286.3;0;6.13;0;0;0;
