IPE O 400;404;182;9.7;15.5;21;;;;;;96.39;75.7;26750;1324;1502;16.66;47.98;1564;171.9;269.1;4.03;65.3;73.1;0.5876;
IPE A 450;447;190;7.6;13.1;21;;;;;;85.55;67.2;29760;1331;1494;18.65;42.26;1502;158.1;245.7;4.19;58.4;45.67;0.7049;
IPE 450;450;190;9.4;14.6;21;;;;;;98.82;77.6;33740;1500;1702;18.48;50.85;1676;176.4;276.4;4.12;63.2;66.87;0.791;
IPE O 450;456;192;11;17.6;21;;;;;;117.7;92.4;40920;1795;2046;18.65;59.4;2085;217.2;341;4.21;70.8;109;0.9976;
IPE A 500;497;200;8.4;14.5;21;;;;;;101.1;79.4;42930;1728;1946;20.61;50.41;1939;193.9;301.6;4.38;62;62.78;1.125;
IPE 500;500;200;10.2;16;21;;;;;;115.5;90.7;48200;1928;2194;20.43;59.87;2142;214.2;335.9;4.31;66.8;89.29;1.249;
IPE O 500;506;202;12;19;21;;;;;;136.7;107;57780;2284;2613;20.56;70.21;2622;259.6;408.5;4.38;74.6;143.5;1.548;
IPE A 550;547;210;9;15.7;24;;;;;;117.3;92.1;59980;2193;2475;22.61;60.3;2432;231.6;361.5;4.55;68.52;86.53;1.71;
IPE 550                 ;550;210;11.1;17.2;24;;;;;;134.4;106;67120;2441;2787;22.35;72.34;2668;254.1;400.5;4.45;73.62;123.2;1.884;
IPE O 550;556;212;12.7;20.2;24;;;;;;156.1;123;79160;2847;3263;22.52;82.69;3224;304.2;480.5;4.55;81.22;187.5;2.302;
IPE A 600;597;220;9.8;17.5;24;;;;;;137;108;82920;2778;3141;24.6;70.14;3116;283.3;442.1;4.77;72.92;118.8;2.607;
IPE 600;600;220;12;19;24;;;;;;156;122;92080;3069;3512;24.3;83.78;3387;307.9;485.6;4.66;78.12;165.4;2.846;
IPE O 600;610;224;15;24;24;;;;;;196.8;154;118300;3879;4471;24.52;104.4;4521;403.6;640.1;4.79;91.12;318.1;3.86;
IPE 750 x 147;753;265;13.2;17;17;;;;;;187.5;147;166100;4411;5110;29.76;105.4;5289;399.2;630.8;5.31;67.12;161.5;7.141;
IPE 750 x 173;762;267;14.4;21.6;17;;;;;;221.3;173;205800;5402;6218;30.49;116.4;6873;514.9;809.9;5.57;77.52;273.6;9.391;
IPE 750 x 196;770;268;15.6;25.4;17;;;;;;250.8;196;240300;6241;7174;30.95;127.3;8175;610.1;958.8;5.71;86.32;408.9;11.29;
