H 400 x 400 x 18 x 28;414;405;18;28;22;;;;;;295.4;231.9;92770;4482;5026;17.72;85.95;31030;1532;2331;10.25;99.77;720.5;11.55;
H 400 x 400 x 20 x 35;428;407;20;35;22;;;;;;360.6;283.1;119200;5570;6311;18.18;98.15;39360;1934;2941;10.45;115.8;1321;15.19;
H 400 x 400 x 30 x 50;458;417;30;50;22;;;;;;528.5;414.9;187100;8172;9540;18.82;148.6;60520;2903;4436;10.7;155.8;3929;25.15;
H 500 x 200 x 9 x 14;496;199;9;14;13;;;;;;99.29;77.9;40830;1647;1869;20.28;48.47;1843;185.2;287.8;4.31;52.23;52.89;1.068;
H 500 x 200 x 10 x 16;500;200;10;16;13;;;;;;112.2;88.1;46810;1872;2130;20.42;54.01;2138;213.8;332.8;4.36;57.23;76.4;1.249;
H 500 x 200 x 11 x 19;506;201;11;19;13;;;;;;129.3;101.5;55480;2193;2496;20.71;59.96;2578;256.5;399.2;4.46;64.23;119.6;1.525;
H 500 x 300 x 11 x 15;482;300;11;15;13;;;;;;141.2;110.8;58270;2418;2696;20.32;56.72;6756;450.4;689.9;6.92;56.23;95.52;3.68;
H 500 x 300 x 11 x 18;488;300;11;18;13;;;;;;159.2;124.9;68860;2822;3132;20.8;57.83;8106;540.4;824.9;7.14;62.23;144;4.473;
H 600 x 300 x 12 x 17;582;300;12;17;13;;;;;;169.2;132.8;98950;3400;3822;24.18;73.67;7659;510.6;786;6.73;61.23;139.3;6.105;
H 600 x 300 x 12 x 20;588;300;12;20;13;;;;;;187.2;147;114400;3889;4348;24.71;74.81;9009;600.6;921;6.94;67.23;200;7.259;
H 600 x 300 x 14 x 23;594;302;14;23;13;;;;;;217.1;170.4;133600;4497;5057;24.8;87.37;10570;700.2;1077;6.98;75.23;306.5;8.606;
H 700 x 300 x 13 x 20;692;300;13;20;18;;;;;;207.5;162.9;168400;4868;5503;28.49;97.34;9015;601;930.5;6.59;74.09;228.2;10.16;
H 700 x 300 x 13 x 24;700;300;13;24;18;;;;;;231.5;181.8;197500;5643;6338;29.21;99.3;10820;721;1110;6.83;82.09;342.2;12.34;
H 800 x 300 x 14 x 22;792;300;14;22;18;;;;;;239.5;188;248300;6271;7143;32.2;118.5;9921;661.4;1030;6.44;79.09;304.9;14.67;
H 800 x 300 x 14 x 26;800;300;14;26;18;;;;;;263.5;206.8;286400;7159;8098;32.97;120.5;11720;781.4;1210;6.67;87.09;439.8;17.52;
H 900 x 300 x 15 x 23;890;299;15;23;18;;;;;;266.9;209.5;338500;7608;8750;35.61;141.1;10280;687.3;1079;6.2;82.09;364.7;19.26;
H 900 x 300 x 16 x 28;900;300;16;28;18;;;;;;305.8;240.1;404500;8989;10290;36.37;152.4;12630;842.2;1317;6.43;93.09;581.4;23.95;
H 900 x 300 x 18 x 34;912;302;18;34;18;;;;;;360.1;282.6;491000;10770;12340;36.93;173.1;15650;1037;1622;6.59;107.1;980.8;30.08;
