W 250 x 250 x 73;253;254;8.6;14.2;13;;;;;;92.99;73;11290;892.1;986.1;11.02;25.78;3880;305.5;463.3;6.46;52.27;57.94;0.5529;
W 250 x 250 x 80;256;255;9.4;15.6;13;;;;;;102.1;80;12570;982.4;1091;11.1;28.1;4314;338.3;513.3;6.5;55.83;76.15;0.6229;
W 250 x 250 x 89;260;256;10.7;17.3;13;;;;;;114.1;89;14260;1097;1226;11.18;31.84;4841;378.2;574.5;6.51;60.5;104.4;0.7124;
W 250 x 250 x 101;264;257;11.9;19.6;13;;;;;;129;101;16380;1241;1398;11.27;35.73;5549;431.9;656.6;6.56;66.37;150.3;0.828;
W 250 x 250 x 115;269;259;13.5;22.1;13;;;;;;146.2;115;18940;1408;1599;11.38;40.43;6405;494.6;752.8;6.62;72.89;215.3;0.9753;
W 250 x 250 x 131;275;261;15.4;25.1;13;;;;;;167;131;22150;1611;1847;11.52;46.39;7446;570.6;869.7;6.68;80.8;315.9;1.161;
W 250 x 250 x 149;282;263;17.3;28.4;13;;;;;;189.7;149;25940;1840;2129;11.69;52.63;8622;655.7;1001;6.74;89.3;456.5;1.384;
W 250 x 250 x 167;289;265;19.2;31.8;13;;;;;;213.2;167;30020;2078;2427;11.87;59.05;9879;745.6;1139;6.81;98.01;639.3;1.631;
W 310 x 100 x 21.0;303;101;5.1;5.7;8;;;;;;26.88;21;3708;244.8;287.1;11.75;16.56;98.31;19.47;31.19;1.91;25.85;3.17;0.02163;
W 310 x 100 x 23.8;305;101;5.6;6.7;8;;;;;;30.38;23.8;4280;280.7;328.6;11.87;18.3;115.6;22.89;36.7;1.95;28.36;4.5;0.02559;
W 310 x 100 x 28.3;309;102;6;8.9;8;;;;;;36.09;28.3;5431;351.5;406.9;12.27;19.89;158.1;30.99;49.15;2.09;33.14;7.72;0.03544;
W 310 x 100 x 32.7;313;102;6.6;10.8;8;;;;;;41.81;32.7;6507;415.8;480.9;12.47;22.22;191.9;37.62;59.63;2.14;37.57;12.36;0.04361;
W 310 x 165 x 31;306;164;5;7.4;8;;;;;;39.38;31;6554;428.4;476.3;12.9;16.66;544.4;66.39;101.6;3.72;29.17;6.25;0.1213;
W 310 x 165 x 38.7;310;165;5.8;9.7;8;;;;;;49.53;38.7;8527;550.1;611.8;13.12;19.64;726.8;88.1;134.8;3.83;34.61;12.76;0.1637;
W 310 x 165 x 44.5;313;166;6.6;11.2;8;;;;;;56.91;44.5;9934;634.8;708.3;13.21;22.26;854.7;103;157.8;3.88;38.37;19.3;0.1944;
W 310 x 165 x 52;317;167;7.6;13.2;8;;;;;;66.78;52;11851;747.7;838.5;13.32;25.81;1026;122.9;188.6;3.92;43.39;31.1;0.2364;
W 310 x 310 x 97;308;305;9.9;15.4;15;;;;;;123.3;97;22240;1444;1591;13.43;35.52;7286;477.8;724.7;7.69;58.27;91.5;1.559;
W 310 x 310 x 107;311;306;10.9;17;15;;;;;;136.2;107;24790;1594;1765;13.49;39.08;8123;530.9;805.8;7.72;62.47;122.1;1.754;
W 310 x 310 x 117;314;307;11.9;18.7;15;;;;;;149.7;117;27510;1753;1949;13.56;42.68;9024;587.9;892.8;7.76;66.87;161.1;1.966;
W 310 x 310 x 129;318;308;13.1;20.6;15;;;;;;165.1;129;30770;1935;2164;13.65;47.07;10040;651.9;990.9;7.8;71.87;214.5;2.218;
